mH_GeV 	H_bb 	        H_tautau        H_mumu          H_ssbar         H_ccbar         H_ttbar
90.0 	8.12E-01 	8.41E-02 	2.92E-04 	6.20E-04 	3.78E-02 	0.00E+00
95.0 	8.03E-01 	8.41E-02 	2.92E-04 	6.12E-04 	3.73E-02 	0.00E+00
100.0 	7.91E-01 	8.36E-02 	2.90E-04 	6.03E-04 	3.67E-02 	0.00E+00
105.0 	7.73E-01 	8.25E-02 	2.86E-04 	5.89E-04 	3.59E-02 	0.00E+00
110.0 	7.45E-01 	8.02E-02 	2.78E-04 	5.67E-04 	3.46E-02 	0.00E+00
110.5 	7.42E-01 	7.99E-02 	2.77E-04 	5.65E-04 	3.44E-02 	0.00E+00
111.0 	7.38E-01 	7.96E-02 	2.76E-04 	5.62E-04 	3.42E-02 	0.00E+00
111.5 	7.34E-01 	7.93E-02 	2.75E-04 	5.59E-04 	3.41E-02 	0.00E+00
112.0 	7.30E-01 	7.89E-02 	2.74E-04 	5.56E-04 	3.39E-02 	0.00E+00
112.5 	7.26E-01 	7.86E-02 	2.73E-04 	5.53E-04 	3.37E-02 	0.00E+00
113.0 	7.22E-01 	7.82E-02 	2.71E-04 	5.50E-04 	3.35E-02 	0.00E+00
113.5 	7.18E-01 	7.78E-02 	2.70E-04 	5.47E-04 	3.33E-02 	0.00E+00
114.0 	7.14E-01 	7.74E-02 	2.69E-04 	5.43E-04 	3.31E-02 	0.00E+00
114.5 	7.09E-01 	7.69E-02 	2.67E-04 	5.40E-04 	3.29E-02 	0.00E+00
115.0 	7.04E-01 	7.65E-02 	2.66E-04 	5.36E-04 	3.27E-02 	0.00E+00
115.5 	6.99E-01 	7.60E-02 	2.64E-04 	5.32E-04 	3.24E-02 	0.00E+00
116.0 	6.94E-01 	7.55E-02 	2.62E-04 	5.29E-04 	3.22E-02 	0.00E+00
116.5 	6.89E-01 	7.50E-02 	2.60E-04 	5.25E-04 	3.20E-02 	0.00E+00
117.0 	6.84E-01 	7.45E-02 	2.59E-04 	5.21E-04 	3.17E-02 	0.00E+00
117.5 	6.78E-01 	7.40E-02 	2.57E-04 	5.16E-04 	3.15E-02 	0.00E+00
118.0 	6.73E-01 	7.34E-02 	2.55E-04 	5.12E-04 	3.12E-02 	0.00E+00
118.5 	6.67E-01 	7.28E-02 	2.53E-04 	5.08E-04 	3.09E-02 	0.00E+00
119.0 	6.61E-01 	7.22E-02 	2.51E-04 	5.03E-04 	3.06E-02 	0.00E+00
119.5 	6.55E-01 	7.16E-02 	2.49E-04 	4.98E-04 	3.04E-02 	0.00E+00
120.0 	6.48E-01 	7.10E-02 	2.46E-04 	4.93E-04 	3.01E-02 	0.00E+00
120.5 	6.42E-01 	7.03E-02 	2.44E-04 	4.88E-04 	2.98E-02 	0.00E+00
121.0 	6.35E-01 	6.97E-02 	2.42E-04 	4.83E-04 	2.94E-02 	0.00E+00
121.5 	6.28E-01 	6.90E-02 	2.39E-04 	4.78E-04 	2.91E-02 	0.00E+00
122.0 	6.21E-01 	6.83E-02 	2.37E-04 	4.73E-04 	2.88E-02 	0.00E+00
122.5 	6.14E-01 	6.75E-02 	2.34E-04 	4.68E-04 	2.85E-02 	0.00E+00
123.0 	6.07E-01 	6.68E-02 	2.32E-04 	4.62E-04 	2.81E-02 	0.00E+00
123.5 	6.00E-01 	6.60E-02 	2.29E-04 	4.56E-04 	2.78E-02 	0.00E+00
124.0 	5.92E-01 	6.53E-02 	2.27E-04 	4.51E-04 	2.75E-02 	0.00E+00
124.5 	5.85E-01 	6.45E-02 	2.24E-04 	4.45E-04 	2.71E-02 	0.00E+00
125.0 	5.77E-01 	6.37E-02 	2.21E-04 	4.39E-04 	2.67E-02 	0.00E+00
125.5 	5.69E-01 	6.28E-02 	2.18E-04 	4.33E-04 	2.64E-02 	0.00E+00
126.0 	5.61E-01 	6.20E-02 	2.15E-04 	4.27E-04 	2.60E-02 	0.00E+00
126.5 	5.53E-01 	6.12E-02 	2.12E-04 	4.21E-04 	2.56E-02 	0.00E+00
127.0 	5.45E-01 	6.03E-02 	2.09E-04 	4.14E-04 	2.52E-02 	0.00E+00
127.5 	5.36E-01 	5.94E-02 	2.06E-04 	4.08E-04 	2.49E-02 	0.00E+00
128.0 	5.28E-01 	5.85E-02 	2.03E-04 	4.02E-04 	2.45E-02 	0.00E+00
128.5 	5.19E-01 	5.76E-02 	2.00E-04 	3.95E-04 	2.41E-02 	0.00E+00
