cMVAv2;OperatingPoint	 measurementType	 sysType	 jetFlavor	 etaMin	 etaMax	 ptMin	 ptMax	 discrMin	 discrMax	 formula
0,ttbar,central,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.947" 
0,ttbar,up_statistic,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.964" 
0,ttbar,down_statistic,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.930" 
0,ttbar,up_flavFrac,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.910" 
0,ttbar,down_flavFrac,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.983" 
0,ttbar,up_backg,0,0.000,2.400,30.000,60.000,0.000,1.000,"1.025" 
0,ttbar,down_backg,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.882" 
0,ttbar,up_jer,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.951" 
0,ttbar,down_jer,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.946" 
0,ttbar,up_jes,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.957" 
0,ttbar,down_jes,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.946" 
0,ttbar,up_scale1,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.946" 
0,ttbar,down_scale1,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.949" 
0,ttbar,up_scale2,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.939" 
0,ttbar,down_scale2,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.953" 
0,ttbar,up,0,0.000,2.400,30.000,60.000,0.000,1.000,"1.024" 
0,ttbar,down,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.870" 
0,ttbar,central,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.923" 
0,ttbar,up_statistic,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.931" 
0,ttbar,down_statistic,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.915" 
0,ttbar,up_flavFrac,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.897" 
0,ttbar,down_flavFrac,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.948" 
0,ttbar,up_backg,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.941" 
0,ttbar,down_backg,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.905" 
0,ttbar,up_jer,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.924" 
0,ttbar,down_jer,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.923" 
0,ttbar,up_jes,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.925" 
0,ttbar,down_jes,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.924" 
0,ttbar,up_scale1,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.922" 
0,ttbar,down_scale1,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.924" 
0,ttbar,up_scale2,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.920" 
0,ttbar,down_scale2,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.925" 
0,ttbar,up,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.955" 
0,ttbar,down,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.890" 
0,ttbar,central,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.920" 
0,ttbar,up_statistic,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.934" 
0,ttbar,down_statistic,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.905" 
0,ttbar,up_flavFrac,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.888" 
0,ttbar,down_flavFrac,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.951" 
0,ttbar,up_backg,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.953" 
0,ttbar,down_backg,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.889" 
0,ttbar,up_jer,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.921" 
0,ttbar,down_jer,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.920" 
0,ttbar,up_jes,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.921" 
0,ttbar,down_jes,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.923" 
0,ttbar,up_scale1,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.916" 
0,ttbar,down_scale1,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.926" 
0,ttbar,up_scale2,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.930" 
0,ttbar,down_scale2,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.922" 
0,ttbar,up,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.966" 
0,ttbar,down,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.873" 
1,ttbar,central,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.914" 
1,ttbar,up_statistic,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.935" 
1,ttbar,down_statistic,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.892" 
1,ttbar,up_flavFrac,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.906" 
1,ttbar,down_flavFrac,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.921" 
1,ttbar,up_backg,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.988" 
1,ttbar,down_backg,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.851" 
1,ttbar,up_jer,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.917" 
1,ttbar,down_jer,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.913" 
1,ttbar,up_jes,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.923" 
1,ttbar,down_jes,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.912" 
1,ttbar,up_scale1,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.912" 
1,ttbar,down_scale1,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.915" 
1,ttbar,up_scale2,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.903" 
1,ttbar,down_scale2,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.918" 
1,ttbar,up,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.980" 
1,ttbar,down,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.847" 
1,ttbar,central,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.891" 
1,ttbar,up_statistic,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.902" 
1,ttbar,down_statistic,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.881" 
1,ttbar,up_flavFrac,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.886" 
1,ttbar,down_flavFrac,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.897" 
1,ttbar,up_backg,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.910" 
1,ttbar,down_backg,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.874" 
1,ttbar,up_jer,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.893" 
1,ttbar,down_jer,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.892" 
1,ttbar,up_jes,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.894" 
1,ttbar,down_jes,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.894" 
1,ttbar,up_scale1,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.890" 
1,ttbar,down_scale1,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.893" 
1,ttbar,up_scale2,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.890" 
1,ttbar,down_scale2,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.894" 
1,ttbar,up,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.913" 
1,ttbar,down,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.870" 
1,ttbar,central,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.873" 
1,ttbar,up_statistic,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.892" 
1,ttbar,down_statistic,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.854" 
1,ttbar,up_flavFrac,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.865" 
1,ttbar,down_flavFrac,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.881" 
1,ttbar,up_backg,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.903" 
1,ttbar,down_backg,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.846" 
1,ttbar,up_jer,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.875" 
1,ttbar,down_jer,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.874" 
1,ttbar,up_jes,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.875" 
1,ttbar,down_jes,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.877" 
1,ttbar,up_scale1,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.869" 
1,ttbar,down_scale1,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.880" 
1,ttbar,up_scale2,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.886" 
1,ttbar,down_scale2,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.873" 
1,ttbar,up,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.908" 
1,ttbar,down,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.839" 
2,ttbar,central,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.843" 
2,ttbar,up_statistic,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.873" 
2,ttbar,down_statistic,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.812" 
2,ttbar,up_flavFrac,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.841" 
2,ttbar,down_flavFrac,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.845" 
2,ttbar,up_backg,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.906" 
2,ttbar,down_backg,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.791" 
2,ttbar,up_jer,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.846" 
2,ttbar,down_jer,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.842" 
2,ttbar,up_jes,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.852" 
2,ttbar,down_jes,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.841" 
2,ttbar,up_scale1,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.842" 
2,ttbar,down_scale1,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.844" 
2,ttbar,up_scale2,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.831" 
2,ttbar,down_scale2,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.849" 
2,ttbar,up,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.904" 
2,ttbar,down,0,0.000,2.400,30.000,60.000,0.000,1.000,"0.782" 
2,ttbar,central,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.856" 
2,ttbar,up_statistic,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.872" 
2,ttbar,down_statistic,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.841" 
2,ttbar,up_flavFrac,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.855" 
2,ttbar,down_flavFrac,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.858" 
2,ttbar,up_backg,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.874" 
2,ttbar,down_backg,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.840" 
2,ttbar,up_jer,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.858" 
2,ttbar,down_jer,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.856" 
2,ttbar,up_jes,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.859" 
2,ttbar,down_jes,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.859" 
2,ttbar,up_scale1,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.855" 
2,ttbar,down_scale1,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.858" 
2,ttbar,up_scale2,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.855" 
2,ttbar,down_scale2,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.859" 
2,ttbar,up,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.879" 
2,ttbar,down,0,0.000,2.400,60.000,120.000,0.000,1.000,"0.834" 
2,ttbar,central,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.866" 
2,ttbar,up_statistic,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.892" 
2,ttbar,down_statistic,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.838" 
2,ttbar,up_flavFrac,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.864" 
2,ttbar,down_flavFrac,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.867" 
2,ttbar,up_backg,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.901" 
2,ttbar,down_backg,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.833" 
2,ttbar,up_jer,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.867" 
2,ttbar,down_jer,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.866" 
2,ttbar,up_jes,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.867" 
2,ttbar,down_jes,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.870" 
2,ttbar,up_scale1,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.861" 
2,ttbar,down_scale1,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.873" 
2,ttbar,up_scale2,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.878" 
2,ttbar,down_scale2,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.867" 
2,ttbar,up,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.908" 
2,ttbar,down,0,0.000,2.400,120.000,320.000,0.000,1.000,"0.823" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.699383+0.000844916*x+-6.08673e-07*x*x+7.93575/x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "0.622387+0.000754396*x+-5.39234e-07*x*x+7.27643/x" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "0.77288+0.000946451*x+-6.87418e-07*x*x+8.8686/x" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.987894+-0.00137433*x+2.95123e-06*x*x+-1.86034e-09*x*x*x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "0.868208+-0.00129313*x+2.76286e-06*x*x+-1.73498e-09*x*x*x" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "1.10754+-0.00145361*x+3.13561e-06*x*x+-1.98472e-09*x*x*x" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.931654+-0.00062102*x+7.23767e-07*x*x+-3.22749e-10*x*x*x" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "0.78139+-0.000708231*x+1.02134e-06*x*x+-5.37423e-10*x*x*x" 
