mH_GeV  XS_pb          Err_Hi  Err_Lo  Sca_Hi  Sca_Lo  Pdf_Hi  Pdf_Lo
90.0 	1.710 		2.7 	-2.3 	0.6 	-0.2 	2.1 	-2.1
95.0 	1.628 		2.5 	-2.5 	0.4 	-0.4 	2.1 	-2.1
100.0 	1.546 		2.6 	-2.4 	0.4 	-0.3 	2.2 	-2.1
105.0 	1.472 		2.5 	-2.4 	0.3 	-0.3 	2.2 	-2.1
110.0 	1.398 		2.8 	-2.3 	0.5 	-0.2 	2.3 	-2.1
110.5 	1.391 		2.8 	-2.3 	0.5 	-0.2 	2.3 	-2.1
111.0 	1.384 		2.8 	-2.3 	0.4 	-0.2 	2.3 	-2.1
111.5 	1.378 		2.7 	-2.3 	0.4 	-0.2 	2.3 	-2.1
112.0 	1.371 		2.7 	-2.3 	0.4 	-0.2 	2.3 	-2.1
112.5 	1.364 		2.7 	-2.3 	0.3 	-0.2 	2.3 	-2.1
113.0 	1.358 		2.6 	-2.3 	0.3 	-0.2 	2.3 	-2.1
113.5 	1.351 		2.6 	-2.3 	0.3 	-0.2 	2.3 	-2.1
114.0 	1.345 		2.6 	-2.3 	0.3 	-0.2 	2.3 	-2.1
114.5 	1.339 		2.6 	-2.3 	0.2 	-0.2 	2.3 	-2.1
115.0 	1.332 		2.5 	-2.3 	0.2 	-0.2 	2.3 	-2.1
115.5 	1.326 		2.6 	-2.3 	0.2 	-0.2 	2.4 	-2.1
116.0 	1.319 		2.6 	-2.3 	0.2 	-0.2 	2.4 	-2.1
116.5 	1.313 		2.6 	-2.4 	0.2 	-0.3 	2.4 	-2.1
117.0 	1.307 		2.6 	-2.4 	0.3 	-0.3 	2.4 	-2.1
117.5 	1.300 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
118.0 	1.294 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
118.5 	1.288 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
119.0 	1.282 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
119.5 	1.276 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
120.0 	1.269 		2.8 	-2.5 	0.3 	-0.4 	2.4 	-2.1
120.5 	1.263 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
121.0 	1.257 		2.8 	-2.4 	0.3 	-0.3 	2.4 	-2.1
121.5 	1.251 		2.8 	-2.4 	0.3 	-0.3 	2.4 	-2.1
122.0 	1.246 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
122.5 	1.240 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
123.0 	1.234 		2.7 	-2.4 	0.3 	-0.3 	2.4 	-2.1
123.5 	1.228 		2.7 	-2.4 	0.3 	-0.3 	2.5 	-2.1
124.0 	1.222 		2.7 	-2.4 	0.3 	-0.3 	2.5 	-2.1
124.5 	1.216 		2.7 	-2.4 	0.3 	-0.3 	2.5 	-2.1
125.0 	1.211 		2.7 	-2.4 	0.3 	-0.3 	2.5 	-2.1
125.5 	1.205 		2.7 	-2.4 	0.3 	-0.3 	2.5 	-2.1
126.0 	1.199 		2.8 	-2.4 	0.3 	-0.3 	2.5 	-2.1
126.5 	1.193 		2.8 	-2.4 	0.3 	-0.3 	2.5 	-2.1
127.0 	1.188 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
127.5 	1.182 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
128.0 	1.176 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
128.5 	1.171 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
129.0 	1.165 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
129.5 	1.159 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
130.0 	1.154 		2.8 	-2.3 	0.3 	-0.2 	2.5 	-2.1
130.5 	1.148 		2.9 	-2.3 	0.3 	-0.2 	2.5 	-2.1
131.0 	1.143 		2.9 	-2.3 	0.3 	-0.2 	2.5 	-2.1
131.5 	1.137 		2.9 	-2.3 	0.4 	-0.2 	2.5 	-2.1
132.0 	1.132 		2.9 	-2.2 	0.4 	-0.2 	2.5 	-2.1
132.5 	1.126 		2.9 	-2.2 	0.4 	-0.2 	2.5 	-2.1
133.0 	1.121 		3.0 	-2.2 	0.4 	-0.1 	2.5 	-2.1
133.5 	1.115 		3.0 	-2.2 	0.4 	-0.1 	2.5 	-2.1
134.0 	1.110 		3.0 	-2.2 	0.4 	-0.1 	2.6 	-2.1
134.5 	1.105 		3.0 	-2.2 	0.4 	-0.1 	2.6 	-2.1
135.0 	1.100 		3.0 	-2.2 	0.5 	-0.1 	2.6 	-2.1
135.5 	1.095 		3.0 	-2.2 	0.4 	-0.1 	2.6 	-2.1
136.0 	1.090 		3.0 	-2.2 	0.4 	-0.1 	2.6 	-2.1
136.5 	1.085 		3.0 	-2.2 	0.4 	-0.1 	2.6 	-2.1
137.0 	1.080 		2.9 	-2.2 	0.4 	-0.1 	2.6 	-2.1
137.5 	1.076 		2.9 	-2.2 	0.3 	-0.1 	2.6 	-2.1
138.0 	1.071 		2.9 	-2.2 	0.3 	-0.1 	2.6 	-2.1
138.5 	1.066 		2.9 	-2.2 	0.3 	-0.1 	2.6 	-2.1
139.0 	1.062 		2.9 	-2.2 	0.2 	-0.1 	2.6 	-2.1
139.5 	1.057 		2.8 	-2.2 	0.2 	-0.2 	2.6 	-2.1
140.0 	1.052 		2.8 	-2.2 	0.2 	-0.2 	2.6 	-2.1
141.0 	1.043 		2.9 	-2.2 	0.2 	-0.1 	2.6 	-2.1
142.0 	1.033 		2.9 	-2.2 	0.3 	-0.1 	2.7 	-2.1
143.0 	1.023 		3.0 	-2.2 	0.3 	-0.1 	2.7 	-2.1
144.0 	1.013 		3.1 	-2.1 	0.4 	-0.1 	2.7 	-2.1
145.0 	1.004 		3.1 	-2.1 	0.4 	-0.0 	2.7 	-2.1
146.0 	0.9951 		3.1 	-2.1 	0.4 	-0.1 	2.7 	-2.1
147.0 	0.9866 		3.0 	-2.2 	0.3 	-0.1 	2.7 	-2.1
148.0 	0.9782 		3.0 	-2.2 	0.3 	-0.1 	2.7 	-2.1
149.0 	0.9699 		3.0 	-2.2 	0.3 	-0.1 	2.7 	-2.1
150.0 	0.9617 		2.9 	-2.2 	0.2 	-0.1 	2.7 	-2.1
151.0 	0.9529 		3.0 	-2.2 	0.2 	-0.1 	2.7 	-2.1
152.0 	0.9441 		3.0 	-2.2 	0.3 	-0.1 	2.8 	-2.1
153.0 	0.9353 		3.1 	-2.1 	0.3 	-0.1 	2.8 	-2.1
154.0 	0.9266 		3.1 	-2.1 	0.3 	-0.1 	2.8 	-2.1
155.0 	0.9180 		3.1 	-2.1 	0.3 	-0.0 	2.8 	-2.1
156.0 	0.9095 		3.1 	-2.1 	0.3 	-0.1 	2.8 	-2.1
157.0 	0.9013 		3.0 	-2.2 	0.2 	-0.1 	2.8 	-2.1
158.0 	0.8934 		3.0 	-2.2 	0.2 	-0.1 	2.8 	-2.1
159.0 	0.8859 		2.9 	-2.2 	0.1 	-0.2 	2.8 	-2.1
160.0 	0.8787 		2.9 	-2.3 	0.1 	-0.2 	2.8 	-2.1
162.0 	0.8676 		3.0 	-2.2 	0.1 	-0.2 	2.9 	-2.1
164.0 	0.8571 		3.1 	-2.2 	0.2 	-0.1 	2.9 	-2.1
166.0 	0.8453 		3.1 	-2.2 	0.2 	-0.1 	2.9 	-2.1
168.0 	0.8316 		3.1 	-2.2 	0.2 	-0.1 	2.9 	-2.1
170.0 	0.8173 		3.1 	-2.2 	0.2 	-0.2 	3.0 	-2.1
172.0 	0.8029 		3.2 	-2.2 	0.2 	-0.1 	3.0 	-2.1
174.0 	0.7885 		3.2 	-2.1 	0.2 	-0.1 	3.0 	-2.1
176.0 	0.7744 		3.2 	-2.2 	0.2 	-0.1 	3.0 	-2.1
178.0 	0.7609 		3.1 	-2.3 	0.1 	-0.2 	3.0 	-2.1
180.0 	0.7480 		3.1 	-2.4 	0.0 	-0.3 	3.1 	-2.1
182.0 	0.7361 		3.2 	-2.3 	0.1 	-0.2 	3.1 	-2.1
184.0 	0.7248 		3.4 	-2.2 	0.3 	-0.2 	3.1 	-2.0
186.0 	0.7139 		3.4 	-2.2 	0.3 	-0.1 	3.1 	-2.0
188.0 	0.7032 		3.3 	-2.2 	0.2 	-0.2 	3.2 	-2.0
190.0 	0.6925 		3.3 	-2.2 	0.1 	-0.2 	3.2 	-2.0
192.0 	0.6812 		3.3 	-2.3 	0.1 	-0.3 	3.2 	-2.0
