mH_GeV  XS_pb          Err_Hi  Err_Lo  Sca_Hi  Sca_Lo  Pdf_Hi  Pdf_Lo
90	 5.569	 2.9	 -3.0	 1.0	 -0.4	 1.9	 -2.6
95	 5.338	 3.0	 -3.1	 1.0	 -0.5	 2.0	 -2.6
100	 5.114	 2.8	 -3.1	 0.8	 -0.5	 2.0	 -2.6
105	 4.900	 3.2	 -2.9	 1.2	 -0.3	 2.0	 -2.6
110	 4.750	 2.2	 -3.9	 0.2	 -1.3	 2.0	 -2.6
115	 4.520	 2.9	 -3.0	 0.9	 -0.4	 2.0	 -2.6
120	 4.361	 2.5	 -3.5	 0.4	 -0.9	 2.1	 -2.6
125	 4.180	 2.8	 -3.0	 0.7	 -0.4	 2.1	 -2.6
130	 4.029	 2.5	 -3.1	 0.4	 -0.5	 2.1	 -2.6
135	 3.862	 3.1	 -2.8	 0.9	 -0.2	 2.2	 -2.6
140	 3.732	 2.6	 -3.3	 0.5	 -0.8	 2.2	 -2.6
145	 3.590	 3.0	 -3.0	 0.8	 -0.4	 2.2	 -2.6
150	 3.460	 2.8	 -3.0	 0.6	 -0.4	 2.2	 -2.6
155	 3.332	 2.9	 -3.0	 0.7	 -0.4	 2.2	 -2.6
160	 3.198	 3.1	 -2.8	 0.9	 -0.2	 2.3	 -2.6
165	 3.137	 3.0	 -2.9	 0.7	 -0.3	 2.3	 -2.6
170	 3.033	 2.8	 -3.0	 0.5	 -0.4	 2.3	 -2.6
175	 2.922	 3.5	 -2.8	 1.1	 -0.2	 2.3	 -2.6
180	 2.805	 3.3	 -2.8	 0.9	 -0.2	 2.4	 -2.6
185	 2.740	 2.8	 -2.9	 0.4	 -0.3	 2.4	 -2.6
190	 2.652	 2.7	 -2.9	 0.3	 -0.3	 2.4	 -2.6
195	 2.566	 2.9	 -2.9	 0.4	 -0.3	 2.4	 -2.6
200	 2.472	 3.2	 -2.7	 0.7	 -0.1	 2.5	 -2.6
210	 2.315	 3.2	 -2.7	 0.7	 -0.1	 2.5	 -2.6
220	 2.171	 2.9	 -3.1	 0.4	 -0.5	 2.6	 -2.6
230	 2.036	 3.2	 -2.8	 0.6	 -0.2	 2.6	 -2.6
240	 1.918	 3.0	 -2.7	 0.4	 -0.1	 2.7	 -2.6
250	 1.807	 2.9	 -3.0	 0.2	 -0.4	 2.7	 -2.6
260	 1.711	 2.9	 -3.7	 0.2	 -1.1	 2.8	 -2.6
270	 1.606	 3.0	 -2.9	 0.2	 -0.3	 2.8	 -2.6
280	 1.514	 3.2	 -2.7	 0.4	 -0.1	 2.8	 -2.6
290	 1.436	 3.2	 -2.8	 0.3	 -0.2	 2.9	 -2.6
300	 1.358	 3.2	 -2.9	 0.2	 -0.3	 2.9	 -2.6
320	 1.220	 3.2	 -2.8	 0.2	 -0.2	 3.0	 -2.6
340	 1.094	 3.3	 -2.8	 0.2	 -0.2	 3.1	 -2.6
360	 0.9930	 3.3	 -2.8	 0.1	 -0.2	 3.2	 -2.6
380	 0.9148	 3.4	 -2.7	 0.1	 -0.1	 3.3	 -2.6
400	 0.8422	 3.6	 -2.7	 0.2	 -0.1	 3.4	 -2.6
450	 0.6893	 3.8	 -3.0	 0.2	 -0.4	 3.7	 -2.6
500	 0.5684	 4.0	 -2.9	 0.1	 -0.3	 3.9	 -2.6
550	 0.4724	 4.4	 -3.0	 0.3	 -0.4	 4.1	 -2.6
600	 0.3965	 4.7	 -3.1	 0.3	 -0.5	 4.4	 -2.6
650	 0.3360	 4.9	 -3.2	 0.3	 -0.6	 4.6	 -2.6
700	 0.2872	 5.2	 -3.4	 0.4	 -0.8	 4.9	 -2.6
750	 0.2476	 5.6	 -3.5	 0.5	 -0.9	 5.1	 -2.6
800	 0.2155	 5.8	 -3.7	 0.5	 -1.1	 5.3	 -2.6
850	 0.1885	 6.3	 -3.6	 0.7	 -1.0	 5.6	 -2.6
900	 0.1666	 6.5	 -3.8	 0.6	 -1.2	 5.8	 -2.6
950	 0.1484	 6.6	 -4.0	 0.5	 -1.4	 6.1	 -2.6
1000	 0.1330	 7.0	 -4.0	 0.7	 -1.4	 6.3	 -2.6
