mH_GeV  XS_pb         Err_Hi     Err_Lo Sca_Hi  Sca_Lo  Pdf_Hi  Pdf_Lo
90	 87.55	 23.0	 -16.4	 15.5	 -10.1	 7.6	 -6.2
95	 79.83	 22.3	 -16.0	 14.8	 -9.8	 7.5	 -6.2
100	 73.27	 21.5	 -16.0	 14.1	 -9.8	 7.4	 -6.2
105	 67.34	 21.1	 -15.6	 13.7	 -9.5	 7.4	 -6.2
110	 62.16	 20.6	 -15.3	 13.2	 -9.2	 7.4	 -6.2
115	 57.57	 20.2	 -15.0	 12.9	 -8.9	 7.4	 -6.2
120	 53.49	 20.0	 -14.8	 12.6	 -8.6	 7.4	 -6.2
125	 49.85	 19.6	 -14.6	 12.2	 -8.4	 7.4	 -6.2
130	 46.55	 19.5	 -14.4	 12.1	 -8.2	 7.4	 -6.2
135	 43.61	 19.1	 -14.2	 11.8	 -8.0	 7.3	 -6.2
140	 40.93	 18.9	 -13.9	 11.6	 -7.7	 7.3	 -6.2
145	 38.49	 18.8	 -13.7	 11.5	 -7.5	 7.3	 -6.3
150	 36.27	 18.7	 -13.5	 11.5	 -7.2	 7.3	 -6.3
155	 34.22	 18.6	 -13.6	 11.3	 -7.4	 7.3	 -6.3
160	 32.10	 18.6	 -13.7	 11.4	 -7.5	 7.3	 -6.3
165	 29.77	 17.8	 -13.4	 10.6	 -7.2	 7.2	 -6.2
170	 27.93	 17.7	 -13.3	 10.4	 -6.9	 7.2	 -6.3
175	 26.36	 17.7	 -13.4	 10.5	 -7.0	 7.2	 -6.3
180	 24.92	 17.8	 -13.4	 10.6	 -7.1	 7.2	 -6.3
185	 23.49	 17.2	 -13.4	 10.0	 -6.9	 7.1	 -6.4
190	 22.21	 17.1	 -13.2	 9.9	 -6.8	 7.1	 -6.4
195	 21.10	 17.0	 -13.2	 9.9	 -6.8	 7.1	 -6.4
200	 20.16	 16.8	 -13.2	 9.7	 -6.8	 7.1	 -6.4
210	 18.49	 16.6	 -13.3	 9.5	 -6.7	 7.1	 -6.5
220	 17.08	 16.4	 -13.3	 9.3	 -6.7	 7.1	 -6.6
230	 15.86	 16.3	 -13.2	 9.2	 -6.6	 7.0	 -6.6
240	 14.82	 16.1	 -13.2	 9.1	 -6.5	 7.0	 -6.7
250	 13.92	 16.0	 -13.2	 9.0	 -6.4	 7.0	 -6.8
260	 13.14	 15.9	 -13.3	 8.8	 -6.3	 7.0	 -6.9
270	 12.47	 15.7	 -13.1	 8.7	 -6.2	 7.0	 -6.9
280	 11.90	 15.7	 -13.1	 8.7	 -6.1	 7.0	 -7.0
290	 11.43	 15.4	 -13.2	 8.5	 -6.1	 6.9	 -7.0
300	 11.05	 15.3	 -13.0	 8.4	 -5.9	 6.9	 -7.1
320	 10.59	 15.4	 -12.9	 8.5	 -5.9	 6.9	 -7.0
340	 10.72	 15.9	 -13.4	 9.0	 -6.3	 6.9	 -7.1
360	 11.91	 16.5	 -13.8	 9.6	 -6.7	 6.9	 -7.1
380	 11.72	 15.3	 -13.3	 8.3	 -6.2	 6.9	 -7.2
400	 10.87	 13.2	 -13.6	 6.3	 -6.5	 6.9	 -7.1
450	 7.790	 12.6	 -13.7	 5.6	 -6.5	 7.0	 -7.2
500	 5.255	 13.7	 -13.9	 6.6	 -6.7	 7.1	 -7.3
550	 3.493	 14.2	 -14.1	 6.8	 -6.5	 7.3	 -7.5
600	 2.332	 14.5	 -14.0	 7.1	 -6.5	 7.4	 -7.5
650	 1.576	 14.5	 -13.8	 6.9	 -6.2	 7.5	 -7.5
700	 1.078	 15.2	 -14.1	 7.5	 -6.5	 7.8	 -7.6
750	 0.7498	 15.5	 -13.9	 7.5	 -6.2	 8.0	 -7.7
800	 0.5280	 15.6	 -14.0	 7.5	 -6.2	 8.1	 -7.8
850	 0.3766	 15.9	 -14.2	 7.6	 -6.3	 8.3	 -7.9
900	 0.2723	 16.3	 -14.5	 7.9	 -6.4	 8.4	 -8.1
950	 0.1987	 16.8	 -14.5	 8.2	 -6.3	 8.6	 -8.2
1000	 0.1472	 16.8	 -14.6	 8.1	 -6.3	 8.7	 -8.3
