mH_GeV  XS_pb         Err_Hi    Err_Lo Sca_Hi  Sca_Lo  Pdf_Hi  Pdf_Lo
90	 1.449	 14.9	 -18.0	 6.2	 -9.3	 8.7	 -8.7
95	 1.268	 14.8	 -18.0	 6.1	 -9.3	 8.7	 -8.7
100	 1.114	 14.8	 -18.0	 6.1	 -9.3	 8.7	 -8.7
105	 0.9816	 14.7	 -18.0	 6.0	 -9.3	 8.7	 -8.7
110	 0.8681	 14.8	 -18.1	 6.0	 -9.3	 8.8	 -8.8
115	 0.7699	 14.8	 -18.1	 6.0	 -9.3	 8.8	 -8.8
120	 0.6850	 14.7	 -18.1	 5.9	 -9.3	 8.8	 -8.8
125	 0.6113	 14.8	 -18.2	 5.9	 -9.3	 8.9	 -8.9
130	 0.5472	 14.8	 -18.2	 5.9	 -9.3	 8.9	 -8.9
135	 0.4910	 14.8	 -18.2	 5.9	 -9.3	 8.9	 -8.9
140	 0.4419	 14.8	 -18.2	 5.9	 -9.3	 8.9	 -8.9
145	 0.3989	 14.9	 -18.3	 5.9	 -9.3	 9.0	 -9.0
150	 0.3609	 14.9	 -18.3	 5.9	 -9.3	 9.0	 -9.0
155	 0.3275	 14.9	 -18.4	 5.9	 -9.4	 9.0	 -9.0
160	 0.2980	 15.0	 -18.5	 5.9	 -9.4	 9.1	 -9.1
165	 0.2718	 15.1	 -18.5	 6.0	 -9.4	 9.1	 -9.1
170	 0.2487	 15.7	 -18.9	 6.5	 -9.7	 9.2	 -9.2
175	 0.2279	 15.8	 -18.9	 6.6	 -9.7	 9.2	 -9.2
180	 0.2095	 15.8	 -19.0	 6.6	 -9.8	 9.2	 -9.2
185	 0.1930	 15.8	 -19.0	 6.6	 -9.8	 9.2	 -9.2
190	 0.1783	 16.0	 -19.2	 6.7	 -9.9	 9.3	 -9.3
195	 0.1650	 16.0	 -19.2	 6.7	 -9.9	 9.3	 -9.3
200	 0.1532	 16.2	 -19.4	 6.8	 -10.0	 9.4	 -9.4
210	 0.1329	 16.4	 -19.5	 7.0	 -10.1	 9.4	 -9.4
220	 0.1162	 16.7	 -19.8	 7.2	 -10.3	 9.5	 -9.5
230	 0.1025	 17.1	 -20.0	 7.5	 -10.4	 9.6	 -9.6
240	 0.09109	 17.3	 -20.3	 7.6	 -10.6	 9.7	 -9.7
250	 0.08156	 17.7	 -20.5	 8.0	 -10.8	 9.7	 -9.7
260	 0.07351	 18.1	 -20.8	 8.3	 -11.0	 9.8	 -9.8
270	 0.06667	 18.5	 -21.1	 8.6	 -11.2	 9.9	 -9.9
280	 0.06081	 19.0	 -21.4	 9.0	 -11.4	 10.0	 -10.0
290	 0.05575	 19.4	 -21.7	 9.3	 -11.6	 10.1	 -10.1
300	 0.05133	 19.8	 -21.9	 9.7	 -11.8	 10.1	 -10.1
